name,name_ascii,isCapital,latCentre,longCentre,iso2,iso3,countrySubIso
Saïdat,Saidat,0,31.3442,-8.7053,MA,MAR,NULL
Swanscombe,Swanscombe,0,51.4491,0.2993,GB,GBR,NULL
Ironwood,Ironwood,0,46.4522,-90.1505,US,USA,NULL
Macambira,Macambira,0,-10.6658,-37.5408,BR,BRA,NULL
Burghaun,Burghaun,0,50.7,9.7167,DE,DEU,NULL
Halych,Halych,0,49.1128,24.7217,UA,UKR,NULL
Bréal-sous-Montfort,Breal-sous-Montfort,0,48.0478,-1.8667,FR,FRA,NULL
Tancherfi,Tancherfi,0,34.3539,-2.6255,MA,MAR,NULL
Collepasso,Collepasso,0,40.0667,18.1667,IT,ITA,NULL
Trochtelfingen,Trochtelfingen,0,48.3081,9.2444,DE,DEU,NULL
Sealy,Sealy,0,29.7676,-96.1679,US,USA,NULL
Iscar,Iscar,0,41.3606,-4.5358,ES,ESP,NULL
Falkenberg,Falkenberg,0,51.5831,13.2322,DE,DEU,NULL
Aparan,Aparan,0,40.5961,44.3536,AR,ARG,NULL
Deta,Deta,0,45.4,21.22,RO,ROU,NULL
Strambino,Strambino,0,45.3833,7.8833,IT,ITA,NULL
Saint-Just-en-Chaussée,Saint-Just-en-Chaussee,0,49.5061,2.4308,FR,FRA,NULL
San Marcello Pistoiese,San Marcello Pistoiese,0,44.0556,10.7908,IT,ITA,NULL
Beelen,Beelen,0,51.9292,8.1181,DE,DEU,NULL
La Grand-Croix,La Grand-Croix,0,45.5031,4.5689,FR,FRA,NULL
Torreglia,Torreglia,0,45.3333,11.7333,IT,ITA,NULL
Dmitriyev-L’govskiy,Dmitriyev-L'govskiy,0,52.1289,35.0756,RU,RUS,NULL
Emporia,Emporia,0,36.6953,-77.5356,US,USA,NULL
Bekkevoort,Bekkevoort,0,50.95,4.9667,BE,BEL,NULL
Córrego Fundo,Corrego Fundo,0,-20.4489,-45.555,BR,BRA,NULL
Carrollton,Carrollton,0,36.9394,-76.5264,US,USA,NULL
Wervicq-Sud,Wervicq-Sud,0,50.7722,3.0478,FR,FRA,NULL
Quintana,Quintana,0,-22.0725,-50.3075,BR,BRA,NULL
Mundo Novo,Mundo Novo,0,-13.7758,-50.2808,BR,BRA,NULL
Ligonier,Ligonier,0,40.2348,-79.2137,US,USA,NULL
Inverness Highlands South,Inverness Highlands South,0,28.8007,-82.3371,US,USA,NULL
East Falmouth,East Falmouth,0,41.5707,-70.5556,US,USA,NULL
Beilstein,Beilstein,0,49.0333,9.3167,DE,DEU,NULL
Upper Sandusky,Upper Sandusky,0,40.8298,-83.2721,US,USA,NULL
Mer,Mer,0,47.6986,1.5078,FR,FRA,NULL
Gammertingen,Gammertingen,0,48.2494,9.2175,DE,DEU,NULL
Burkhardtsdorf,Burkhardtsdorf,0,50.7347,12.9219,DE,DEU,NULL
Vine Grove,Vine Grove,0,37.8133,-85.9828,US,USA,NULL
Portel,Portel,0,38.3,-7.7,PT,PRT,NULL
Wrestedt,Wrestedt,0,52.9,10.5833,DE,DEU,NULL
Padre Carvalho,Padre Carvalho,0,-16.3639,-42.515,BR,BRA,NULL
Kununurra,Kununurra,0,-15.7736,128.7386,AU,AUS,NULL
Meersburg,Meersburg,0,47.6958,9.2708,DE,DEU,NULL
Martf?,Martfu,0,47.017,20.284,HU,HUN,NULL
Litchfield Park,Litchfield Park,0,33.5024,-112.3586,US,USA,NULL
Devine,Devine,0,29.1457,-98.9049,US,USA,NULL
Dunningen,Dunningen,0,48.2114,8.5072,DE,DEU,NULL
Si Prachan,Si Prachan,0,14.6204,100.1444,TH,THA,NULL
Malesherbes,Malesherbes,0,48.2964,2.4053,FR,FRA,NULL
Orange Lake,Orange Lake,0,41.5319,-74.0936,US,USA,NULL
Mornant,Mornant,0,45.6189,4.6722,FR,FRA,NULL
Rumelange,Rumelange,0,49.4597,6.0306,LU,LUX,NULL
Cambiano,Cambiano,0,44.9711,7.7744,IT,ITA,NULL
Gersheim,Gersheim,0,49.1333,7.2,DE,DEU,NULL
Oelwein,Oelwein,0,42.6715,-91.9133,US,USA,NULL
Santo Domingo de la Calzada,Santo Domingo de la Calzada,0,42.433,-2.95,ES,ESP,NULL
Zouar,Zouar,0,20.45,16.5167,TD,TCD,NULL
Abbadia San Salvatore,Abbadia San Salvatore,0,42.8831,11.6706,IT,ITA,NULL
Santa Margherita di Belice,Santa Margherita di Belice,0,37.6928,13.0211,IT,ITA,NULL
Wheathampstead,Wheathampstead,0,51.812,-0.293,GB,GBR,NULL
Rosal,Rosal,0,41.9356,-8.825,ES,ESP,NULL
Ixtapan del Oro,Ixtapan del Oro,0,19.2614,-100.2628,MX,MEX,NULL
Carthage,Carthage,0,32.1526,-94.3368,US,USA,NULL
Crystal Lake,Crystal Lake,0,28.0371,-81.9063,US,USA,NULL
Großbreitenbach,Grossbreitenbach,0,50.5833,11.012,DE,DEU,NULL
Hurricane,Hurricane,0,38.4293,-82.0168,US,USA,NULL
Cottenham,Cottenham,0,52.2865,0.1244,GB,GBR,NULL
Machecoul,Machecoul,0,46.9931,-1.8228,FR,FRA,NULL
Corinth,Corinth,0,43.2269,-73.8847,US,USA,NULL
North Riverside,North Riverside,0,41.8461,-87.8263,US,USA,NULL
Le Blanc,Le Blanc,0,46.6336,1.0628,FR,FRA,NULL
San Miguel de Salinas,San Miguel de Salinas,0,37.9806,-0.7897,ES,ESP,NULL
Cheverly,Cheverly,0,38.9254,-76.914,US,USA,NULL
Savage,Savage,0,39.1485,-76.8228,US,USA,NULL
Sils,Sils,0,41.8094,2.7435,ES,ESP,NULL
Yermolayevo,Yermolayevo,0,52.7167,55.8,RU,RUS,NULL
Aussillon,Aussillon,0,43.4983,2.365,FR,FRA,NULL
Hjo,Hjo,0,58.3044,14.2786,SE,SWE,NULL
Sengiley,Sengiley,0,53.9667,48.8,RU,RUS,NULL
Hüttlingen,Huttlingen,0,48.8928,10.1006,DE,DEU,NULL
Bridgeport,Bridgeport,0,43.3706,-83.8828,US,USA,NULL
São Francisco do Piauí,Sao Francisco do Piaui,0,-7.2508,-42.5428,BR,BRA,NULL
Kostelec nad Orlicí,Kostelec nad Orlici,0,50.1227,16.2133,CZ,CZE,NULL
Mesoraca,Mesoraca,0,39.0833,16.7833,IT,ITA,NULL
Valley City,Valley City,0,46.9223,-98.0055,US,USA,NULL
Cairo,Cairo,0,42.2965,-74.0205,US,USA,NULL
Francisco Alves,Francisco Alves,0,-24.0658,-53.8478,BR,BRA,NULL
Salem,Salem,0,38.6048,-86.0977,US,USA,NULL
Douglas,Douglas,0,42.7541,-105.3968,US,USA,NULL
Tafraout,Tafraout,0,29.7167,-8.9667,MA,MAR,NULL
Cacaulândia,Cacaulandia,0,-10.3392,-62.8953,BR,BRA,NULL
Greenville,Greenville,0,38.8866,-89.3893,US,USA,NULL
Pegau,Pegau,0,51.1667,12.25,DE,DEU,NULL
Kittilä,Kittila,0,67.6531,24.9114,FI,FIN,NULL
Santes,Santes,0,50.5933,2.9622,FR,FRA,NULL
Gogolin,Gogolin,0,50.4881,18.0239,PL,POL,NULL
Melut,Melut,0,10.4404,32.2015,SS,SSD,NULL
Orlovista,Orlovista,0,28.5441,-81.4629,US,USA,NULL
Eudora,Eudora,0,38.9345,-95.0957,US,USA,NULL
Walkersville,Walkersville,0,39.4832,-77.3559,US,USA,NULL
Bischberg,Bischberg,0,49.9,10.8167,DE,DEU,NULL
Usúrbil,Usurbil,0,43.2667,-2.05,ES,ESP,NULL
Garrett,Garrett,0,41.3526,-85.1238,US,USA,NULL
Zimmern ob Rottweil,Zimmern ob Rottweil,0,48.1681,8.5911,DE,DEU,NULL
Bowleys Quarters,Bowleys Quarters,0,39.3198,-76.3858,US,USA,NULL
Naco,Naco,0,31.3269,-109.9478,MX,MEX,NULL
Recoaro Terme,Recoaro Terme,0,45.7,11.2333,IT,ITA,NULL
Higashiky?shin,Higashikyoshin,0,31.3858,130.9733,JP,JPN,NULL
San Canzian d’lsonzo,San Canzian d'lsonzo,0,45.8,13.4667,IT,ITA,NULL
Horgoš,Horgos,0,46.1556,19.9725,RS,SRB,NULL
Prathai,Prathai,0,15.5341,102.7175,TH,THA,NULL
Littlestown,Littlestown,0,39.7452,-77.0892,US,USA,NULL
Lee,Lee,0,43.3257,-75.5175,US,USA,NULL
Rio Saliceto,Rio Saliceto,0,44.8167,10.8,IT,ITA,NULL
Parry Sound,Parry Sound,0,45.3333,-80.0333,CA,CAN,NULL
Anchieta,Anchieta,0,-26.5339,-53.3308,BR,BRA,NULL
Embrun,Embrun,0,44.565,6.4953,FR,FRA,NULL
Kappelrodeck,Kappelrodeck,0,48.5911,8.1175,DE,DEU,NULL
Capim,Capim,0,-6.9158,-35.1719,BR,BRA,NULL
Sickte,Sickte,0,52.2156,10.6378,DE,DEU,NULL
Szentl?rinc,Szentlorinc,0,46.0422,17.9856,HU,HUN,NULL
Sardoá,Sardoa,0,-18.7839,-42.365,BR,BRA,NULL
Burnet,Burnet,0,30.7496,-98.2383,US,USA,NULL
Comandante Luis Piedra Buena,Comandante Luis Piedra Buena,0,-49.983,-68.91,AR,ARG,NULL
Kerns,Kerns,0,46.9025,8.2761,CH,CHE,NULL
Lincroft,Lincroft,0,40.3391,-74.1283,US,USA,NULL
Monte San Biagio,Monte San Biagio,0,41.35,13.35,IT,ITA,NULL
Mszczonów,Mszczonow,0,51.9742,20.5267,PL,POL,NULL
Lezoux,Lezoux,0,45.8275,3.38,FR,FRA,NULL
T?ma,Toma,0,43.8281,142.5083,JP,JPN,NULL
Jordan,Jordan,0,44.6652,-93.6351,US,USA,NULL
Talmaza,Talmaza,0,46.6358,29.6647,MD,MDA,NULL
Alpirsbach,Alpirsbach,0,48.3461,8.4039,DE,DEU,NULL
Sabrosa,Sabrosa,0,41.2651,-7.5751,PT,PRT,NULL
Gójar,Gojar,0,37.1,-3.6,ES,ESP,NULL
Hampstead,Hampstead,0,39.6104,-76.855,US,USA,NULL
Ceggia,Ceggia,0,45.6833,12.6333,IT,ITA,NULL
Aurec-sur-Loire,Aurec-sur-Loire,0,45.3692,4.2017,FR,FRA,NULL
Tasco,Tasco,0,5.9092,-72.7814,CO,COL,NULL
Carolina Beach,Carolina Beach,0,34.0396,-77.8966,US,USA,NULL
Mount Vernon,Mount Vernon,0,41.923,-91.4244,US,USA,NULL
Ridgeway,Ridgeway,0,43.2619,-78.3806,US,USA,NULL
Lionville,Lionville,0,40.0524,-75.644,US,USA,NULL
Tabuaço,Tabuaco,0,41.1167,-7.5667,PT,PRT,NULL
Oberboihingen,Oberboihingen,0,48.6469,9.3667,DE,DEU,NULL
Shamong,Shamong,0,39.7781,-74.7272,US,USA,NULL
Pointe-Calumet,Pointe-Calumet,0,45.5,-73.97,CA,CAN,NULL
Jussari,Jussari,0,-15.1908,-39.495,BR,BRA,NULL
Carrazeda de Anciães,Carrazeda de Anciaes,0,41.25,-7.3,PT,PRT,NULL
La Glacerie,La Glacerie,0,49.6142,-1.6042,FR,FRA,NULL
Blaenavon,Blaenavon,0,51.7736,-3.0828,GB,GBR,NULL
Papudo,Papudo,0,-32.5167,-71.45,CL,CHL,NULL
Grybów,Grybow,0,49.6244,20.9483,PL,POL,NULL
Ramtown,Ramtown,0,40.1144,-74.1492,US,USA,NULL
Bethoncourt,Bethoncourt,0,47.5344,6.8039,FR,FRA,NULL
Terrasson-Lavilledieu,Terrasson-Lavilledieu,0,45.13,1.3014,FR,FRA,NULL
São Julião,Sao Juliao,0,-7.085,-40.8258,BR,BRA,NULL
Grafenwöhr,Grafenwohr,0,49.7167,11.9,DE,DEU,NULL
San Giovanni al Natisone,San Giovanni al Natisone,0,45.9833,13.4,IT,ITA,NULL
Santa María Yucuhiti,Santa Maria Yucuhiti,0,17.0167,-97.7667,MX,MEX,NULL
Killingworth,Killingworth,0,41.3792,-72.5785,US,USA,NULL
Wittenburg,Wittenburg,0,53.5,11.0667,DE,DEU,NULL
Waldsee,Waldsee,0,49.3956,8.4406,DE,DEU,NULL
?a?a,Cana,0,48.6125,21.3244,SK,SVK,NULL
Meredith,Meredith,0,43.6301,-71.5018,US,USA,NULL
Rockford,Rockford,0,43.1266,-85.5582,US,USA,NULL
Fenain,Fenain,0,50.3658,3.3006,FR,FRA,NULL
Le Barcarès,Le Barcares,0,42.7883,3.0356,FR,FRA,NULL
Douar Oulad Jaber,Douar Oulad Jaber,0,32.3011,-7.2053,MA,MAR,NULL
Steilacoom,Steilacoom,0,47.1703,-122.5934,US,USA,NULL
Opp,Opp,0,31.2848,-86.257,US,USA,NULL
Abilene,Abilene,0,38.9229,-97.2251,US,USA,NULL
Warkworth,Warkworth,0,-36.4,174.6667,NZ,NZL,NULL
Nackenheim,Nackenheim,0,49.9153,8.3389,DE,DEU,NULL
Fossalta di Portogruaro,Fossalta di Portogruaro,0,45.7833,12.9167,IT,ITA,NULL
Sandown,Sandown,0,42.9332,-71.1833,US,USA,NULL
Valdoie,Valdoie,0,47.6672,6.8419,FR,FRA,NULL
Wadomari,Wadomari,0,27.3922,128.6553,JP,JPN,NULL
Jegenstorf,Jegenstorf,0,47.0497,7.5069,CH,CHE,NULL
Rhome,Rhome,0,33.0647,-97.4779,US,USA,NULL
Aptos,Aptos,0,36.9912,-121.8934,US,USA,NULL
Lesina,Lesina,0,41.8667,15.35,IT,ITA,NULL
Povoação,Povoacao,0,37.746,-25.245,PT,PRT,NULL
Zell,Zell,0,47.4489,8.8233,CH,CHE,NULL
Belpre,Belpre,0,39.2815,-81.5971,US,USA,NULL
Mudersbach,Mudersbach,0,50.8247,7.9447,DE,DEU,NULL
Crockett,Crockett,0,31.3177,-95.4564,US,USA,NULL
Žamberk,Zamberk,0,50.086,16.4674,CZ,CZE,NULL
Ellenville,Ellenville,0,41.7009,-74.3609,US,USA,NULL
East End,East End,0,34.5554,-92.3261,US,USA,NULL
Oranzherei,Oranzherei,0,45.8476,47.5663,RU,RUS,NULL
Alexandra,Alexandra,0,-45.2492,169.3797,NZ,NZL,NULL
Yazykovo,Yazykovo,0,54.6917,55.0161,RU,RUS,NULL
Rushville,Rushville,0,39.6172,-85.4463,US,USA,NULL
Cavaion Veronese,Cavaion Veronese,0,45.5401,10.7705,IT,ITA,NULL
Saint-Genis-les-Ollières,Saint-Genis-les-Ollieres,0,45.7572,4.7264,FR,FRA,NULL
International Falls,International Falls,0,48.5884,-93.4083,US,USA,NULL
Calcinate,Calcinate,0,45.6212,9.8003,IT,ITA,NULL
Luba,Luba,0,17.3181,120.6952,PH,PHL,NULL
Atengo,Atengo,0,20.2167,-104.0833,MX,MEX,NULL
Përmet,Permet,0,40.2333,20.35,AL,ALB,NULL
Piatra Olt,Piatra Olt,0,44.3603,24.2942,RO,ROU,NULL
Saint-Arnoult-en-Yvelines,Saint-Arnoult-en-Yvelines,0,48.5717,1.9406,FR,FRA,NULL
Naracoorte,Naracoorte,0,-36.955,140.7429,AU,AUS,NULL
Adrianópolis,Adrianopolis,0,-24.6569,-48.9908,BR,BRA,NULL
Villennes-sur-Seine,Villennes-sur-Seine,0,48.9392,1.9978,FR,FRA,NULL
Corowa,Corowa,0,-35.9942,146.3844,AU,AUS,NULL
Rogersville,Rogersville,0,36.4081,-83.0043,US,USA,NULL
Prosser,Prosser,0,46.2068,-119.7662,US,USA,NULL
Groot-Valkenisse,Groot-Valkenisse,0,51.4889,3.5156,NL,NLD,NULL
West Point,West Point,0,41.3642,-74.0118,US,USA,NULL
Carroll,Carroll,0,40.1142,-77.0191,US,USA,NULL
Nephi,Nephi,0,39.7072,-111.8323,US,USA,NULL
Richboro,Richboro,0,40.2262,-75.0006,US,USA,NULL
Pulianas,Pulianas,0,37.2167,-3.6,ES,ESP,NULL
Cullowhee,Cullowhee,0,35.3107,-83.1815,US,USA,NULL
Baud,Baud,0,47.8756,-3.0189,FR,FRA,NULL
Adelebsen,Adelebsen,0,51.58,9.7544,DE,DEU,NULL
Arenas de San Pedro,Arenas de San Pedro,0,40.2089,-5.0911,ES,ESP,NULL
Headley,Headley,0,51.1192,-0.8271,GB,GBR,NULL
Warmond,Warmond,0,52.1972,4.5017,NL,NLD,NULL
Arpajon-sur-Cère,Arpajon-sur-Cere,0,44.9039,2.4567,FR,FRA,NULL
Beaubassin East / Beaubassin-est,Beaubassin East / Beaubassin-est,0,46.1726,-64.3122,CA,CAN,NULL
Woolgoolga,Woolgoolga,0,-30.115,153.2011,AU,AUS,NULL
Chervonohryhorivka,Chervonohryhorivka,0,47.6233,34.5309,UA,UKR,NULL
Saint-Martin-le-Vinoux,Saint-Martin-le-Vinoux,0,45.2031,5.7164,FR,FRA,NULL
Kizhinga,Kizhinga,0,51.8464,109.9128,RU,RUS,NULL
Mims,Mims,0,28.6928,-80.8468,US,USA,NULL
Village of Oak Creek,Village of Oak Creek,0,34.7813,-111.7606,US,USA,NULL
Pieksämäen Maalaiskunta,Pieksamaen Maalaiskunta,0,62.2833,27.0667,FI,FIN,NULL
Newport,Newport,0,43.3649,-72.2001,US,USA,NULL
Jasper,Jasper,0,34.471,-84.4496,US,USA,NULL
Bela Vista do Tôldo,Bela Vista do Toldo,0,-26.2728,-50.4639,BR,BRA,NULL
Gebenstorf,Gebenstorf,0,47.4795,8.2424,CH,CHE,NULL
Stavyshche,Stavyshche,0,49.3914,30.1917,UA,UKR,NULL
Santa Maria do Erval,Santa Maria do Erval,0,-29.4978,-50.9928,BR,BRA,NULL
Arandu,Arandu,0,-23.1347,-49.0542,BR,BRA,NULL
Nitro,Nitro,0,38.4119,-81.8194,US,USA,NULL
Nicotera,Nicotera,0,38.55,15.9333,IT,ITA,NULL
Saint-André-de-Sangonis,Saint-Andre-de-Sangonis,0,43.6497,3.5036,FR,FRA,NULL
Rowley,Rowley,0,42.7224,-70.8883,US,USA,NULL
Wainfleet,Wainfleet,0,42.925,-79.375,CA,CAN,NULL
Shimonita,Shimonita,0,36.2125,138.7892,JP,JPN,NULL
Usolye,Usolye,0,59.4167,56.6833,RU,RUS,NULL
Okehampton,Okehampton,0,50.7388,-4.0041,GB,GBR,NULL
San Carlos,San Carlos,0,-17.4044,-63.7325,BO,BOL,NULL
Rudiano,Rudiano,0,45.4833,9.8833,IT,ITA,NULL
Kronau,Kronau,0,49.22,8.6339,DE,DEU,NULL
Petropavlivs’ka Borshchahivka,Petropavlivs'ka Borshchahivka,0,50.4378,30.3439,UA,UKR,NULL
Wharton,Wharton,0,40.8999,-74.5808,US,USA,NULL
Serravalle Scrivia,Serravalle Scrivia,0,44.7225,8.8603,IT,ITA,NULL
Traismauer,Traismauer,0,48.3333,15.7331,AT,AUT,NULL
Rupperswil,Rupperswil,0,47.4025,8.1278,CH,CHE,NULL
Johnsburg,Johnsburg,0,42.383,-88.2476,US,USA,NULL
Fort Riley,Fort Riley,0,39.1111,-96.8138,US,USA,NULL
Marlborough,Marlborough,0,41.6331,-72.4547,US,USA,NULL
Vinkivtsi,Vinkivtsi,0,49.0333,27.2333,UA,UKR,NULL
Pirajuba,Pirajuba,0,-19.9069,-48.7008,BR,BRA,NULL
Sunbury,Sunbury,0,40.2485,-82.8804,US,USA,NULL
Laa an der Thaya,Laa an der Thaya,0,48.7167,16.3833,AT,AUT,NULL
Turbiv,Turbiv,0,49.3463,28.7244,UA,UKR,NULL
Bujor,Bujor,0,45.8667,27.9,RO,ROU,NULL
Hörsching,Horsching,0,48.2267,14.1794,AT,AUT,NULL
Wollochet,Wollochet,0,47.2828,-122.5769,US,USA,NULL
Stockstadt am Rhein,Stockstadt am Rhein,0,49.8092,8.4669,DE,DEU,NULL
Chirsova,Chirsova,0,46.2339,28.6481,MD,MDA,NULL
Grandchamps-des-Fontaines,Grandchamps-des-Fontaines,0,47.365,-1.6053,FR,FRA,NULL
Feytiat,Feytiat,0,45.8094,1.3317,FR,FRA,NULL
Goondiwindi,Goondiwindi,0,-28.5461,150.3097,AU,AUS,NULL
Villa Cura Brochero,Villa Cura Brochero,0,-31.71,-65.02,AR,ARG,NULL
Pulnoy,Pulnoy,0,48.7011,6.2583,FR,FRA,NULL
Cogorno,Cogorno,0,44.3331,9.3725,IT,ITA,NULL
Keyser,Keyser,0,39.4394,-78.9822,US,USA,NULL
Dohna,Dohna,0,50.9547,13.8575,DE,DEU,NULL
Holmes Chapel,Holmes Chapel,0,53.204,-2.353,GB,GBR,NULL
Ichu,Ichu,0,-11.7489,-39.1919,BR,BRA,NULL
Chizu,Chizu,0,35.265,134.2267,JP,JPN,NULL
Itirapuã,Itirapua,0,-20.6408,-47.2192,BR,BRA,NULL
Beith,Beith,0,55.7533,-4.6319,GB,GBR,NULL
Velyki Mosty,Velyki Mosty,0,50.24,24.1394,UA,UKR,NULL
Tanque d’Arca,Tanque d'Arca,0,-9.5319,-36.4328,BR,BRA,NULL
Dussen,Dussen,0,51.7317,4.9633,NL,NLD,NULL
Charbonnières-les-Bains,Charbonnieres-les-Bains,0,45.7806,4.7464,FR,FRA,NULL
Trevelín,Trevelin,0,-43.0833,-71.4667,AR,ARG,NULL
Dadaab,Dadaab,0,0.0531,40.3086,KE,KEN,NULL
Vanzaghello,Vanzaghello,0,45.5833,8.7833,IT,ITA,NULL
Kathleen,Kathleen,0,28.1224,-82.0387,US,USA,NULL
Aït Bou Madhi,Ait Bou Madhi,0,36.5009,4.2,DZ,DZA,NULL
Combee Settlement,Combee Settlement,0,28.0596,-81.9053,US,USA,NULL
Henderson,Henderson,0,35.4446,-88.6531,US,USA,NULL
Mahdalynivka,Mahdalynivka,0,48.9147,34.9154,UA,UKR,NULL
Cynthiana,Cynthiana,0,38.386,-84.2993,US,USA,NULL
Tabor City,Tabor City,0,34.1538,-78.8737,US,USA,NULL
North Fort Lewis,North Fort Lewis,0,47.122,-122.5966,US,USA,NULL
Cramahe,Cramahe,0,44.0833,-77.8833,CA,CAN,NULL
Fenton,Fenton,0,42.2009,-75.8012,US,USA,NULL
Beauceville,Beauceville,0,46.2,-70.7833,CA,CAN,NULL
Pinhalão,Pinhalao,0,-23.7928,-50.0558,BR,BRA,NULL
Ihringen,Ihringen,0,48.0431,7.6475,DE,DEU,NULL
Buq‘?t?,Buq`ata,0,33.2014,35.7797,IL,ISR,NULL
West Hattiesburg,West Hattiesburg,0,31.3114,-89.374,US,USA,NULL
North Middlesex,North Middlesex,0,43.15,-81.6333,CA,CAN,NULL
Karmir Gyukh,Karmir Gyukh,0,40.3306,45.1839,AR,ARG,NULL
Armamar,Armamar,0,41.1167,-7.6833,PT,PRT,NULL
Hronov,Hronov,0,50.4797,16.1824,CZ,CZE,NULL
Allegan,Allegan,0,42.5299,-85.8462,US,USA,NULL
Dacula,Dacula,0,33.9816,-83.8951,US,USA,NULL
Saint-Quentin-Fallavier,Saint-Quentin-Fallavier,0,45.6322,5.1106,FR,FRA,NULL
Matarnia,Matarnia,0,54.3818,18.4839,PL,POL,NULL
Canéjan,Canejan,0,44.7631,-0.6547,FR,FRA,NULL
Schuyler,Schuyler,0,41.4497,-97.0619,US,USA,NULL
Tipton,Tipton,0,40.282,-86.0422,US,USA,NULL
Clarkston Heights-Vineland,Clarkston Heights-Vineland,0,46.3876,-117.0831,US,USA,NULL
Tortorici,Tortorici,0,38.0308,14.8242,IT,ITA,NULL
Vidal Ramos,Vidal Ramos,0,-27.3919,-49.3558,BR,BRA,NULL
Galax,Galax,0,36.6661,-80.9176,US,USA,NULL
Messíni,Messini,0,37.05,22,GR,GRC,NULL
Ravarino,Ravarino,0,44.7167,11.1,IT,ITA,NULL
San Polo d’Enza in Caviano,San Polo d'Enza in Caviano,0,44.6333,10.4333,IT,ITA,NULL
Palosco,Palosco,0,45.5833,9.8333,IT,ITA,NULL
Mattinata,Mattinata,0,41.7167,16.05,IT,ITA,NULL
Baixio,Baixio,0,-6.73,-38.7169,BR,BRA,NULL
Jan Phyl Village,Jan Phyl Village,0,28.0201,-81.7933,US,USA,NULL
Swarthmore,Swarthmore,0,39.9023,-75.3488,US,USA,NULL
Krk,Krk,0,45.0261,14.5756,HR,HRV,NULL
Izumizaki,Izumizaki,0,37.1569,140.2953,JP,JPN,NULL
Neumarkt-Sankt Veit,Neumarkt-Sankt Veit,0,48.3667,12.5,DE,DEU,NULL
Chipping Norton,Chipping Norton,0,51.94,-1.55,GB,GBR,NULL
Carmel Hamlet,Carmel Hamlet,0,41.415,-73.6855,US,USA,NULL
Kalefeld,Kalefeld,0,51.7981,10.035,DE,DEU,NULL
Bondorf,Bondorf,0,48.5167,8.8333,DE,DEU,NULL
Dob?any,Dobrany,0,49.6549,13.2931,CZ,CZE,NULL
Immendingen,Immendingen,0,47.94,8.7331,DE,DEU,NULL
Toledo,Toledo,0,-22.7428,-46.3719,BR,BRA,NULL
Lazcano,Lazcano,0,43.0378,-2.1872,ES,ESP,NULL
Hachenburg,Hachenburg,0,50.6614,7.8203,DE,DEU,NULL
Walluf,Walluf,0,50.0371,8.1542,DE,DEU,NULL
Maarn,Maarn,0,52.0642,5.3731,NL,NLD,NULL
Staraya Mayna,Staraya Mayna,0,54.6089,48.9281,RU,RUS,NULL
Arrinj,Arrinj,0,40.2314,44.5711,AR,ARG,NULL
Gladewater,Gladewater,0,32.5426,-94.9465,US,USA,NULL
Zalaszentgrót,Zalaszentgrot,0,46.9469,17.0789,HU,HUN,NULL
Litzendorf,Litzendorf,0,49.9,11,DE,DEU,NULL
Iowa Park,Iowa Park,0,33.9622,-98.6819,US,USA,NULL
Migné,Migne,0,46.6267,0.3136,FR,FRA,NULL
Yaphank,Yaphank,0,40.8323,-72.9233,US,USA,NULL
St. John,St. John,0,38.7148,-90.3462,US,USA,NULL
Inhaúma,Inhauma,0,-19.4908,-44.39,BR,BRA,NULL
Peñón Blanco,Penon Blanco,0,24.7833,-104.0333,MX,MEX,NULL
Amaporã,Amapora,0,-23.0958,-52.7878,BR,BRA,NULL
Mattapoisett,Mattapoisett,0,41.6687,-70.817,US,USA,NULL
Crocetta del Montello,Crocetta del Montello,0,45.8333,12.0333,IT,ITA,NULL
Svislach,Svislach,0,53.0333,24.1,BY,BLR,NULL
Theodore,Theodore,0,30.5408,-88.1884,US,USA,NULL
Souq at Tlata des Loulad,Souq at Tlata des Loulad,0,32.9833,-7.1333,MA,MAR,NULL
Fegyvernek,Fegyvernek,0,47.2667,20.5333,HU,HUN,NULL
Karasburg,Karasburg,0,-28.0172,18.7478,NA,NAM,NULL
Paraíso,Paraiso,0,-21.0164,-48.7736,BR,BRA,NULL
Mercedes,Mercedes,0,11.1,125.7167,PH,PHL,NULL
Pepper Pike,Pepper Pike,0,41.4801,-81.4619,US,USA,NULL
Red Lion,Red Lion,0,39.8986,-76.6078,US,USA,NULL
Vrbové,Vrbove,0,48.6208,17.7225,SK,SVK,NULL
Verkhnevilyuysk,Verkhnevilyuysk,0,63.4506,120.2983,RU,RUS,NULL
Echaporã,Echapora,0,-22.4294,-50.2006,BR,BRA,NULL
Deißlingen,Deisslingen,0,48.1133,8.6061,DE,DEU,NULL
Hamlet,Hamlet,0,34.8891,-79.7099,US,USA,NULL
Olival,Olival,0,41.0711,-8.5272,PT,PRT,NULL
Fazenda Nova,Fazenda Nova,0,-16.1828,-50.78,BR,BRA,NULL
Pentling,Pentling,0,48.9836,12.0589,DE,DEU,NULL
Spirano,Spirano,0,45.5828,9.6692,IT,ITA,NULL
Carry-le-Rouet,Carry-le-Rouet,0,43.3319,5.1519,FR,FRA,NULL
El Maïn,El Main,0,36.3667,4.75,DZ,DZA,NULL
Mýrina,Myrina,0,39.8797,25.0742,GR,GRC,NULL
Granby,Granby,0,42.2608,-72.5036,US,USA,NULL
White Oak,White Oak,0,32.5313,-94.8564,US,USA,NULL
Amqui,Amqui,0,48.4667,-67.4333,CA,CAN,NULL
Axams,Axams,0,47.2303,11.2792,AT,AUT,NULL
